x,y,label
"0.6596, 0.5051",,sc5p_v2_hs_PBMC_10k
"1.005, 0.4966",,sc5p_v2_hs_PBMC_10k
"1.119, 0.4862",,sc5p_v2_hs_PBMC_10k
"0.7298, 0.5239",,sc5p_v2_hs_PBMC_10k
"0.1412, 0.5479",,sc5p_v2_hs_PBMC_10k
"-0.06796, 0.5549",,sc5p_v2_hs_PBMC_10k
"0.4528, 0.5352",,sc5p_v2_hs_PBMC_10k
"0.9546, 0.5056",,sc5p_v2_hs_PBMC_10k
"1.045, 0.5053",,sc5p_v2_hs_PBMC_10k
"-0.02370, 0.5614",,sc5p_v2_hs_PBMC_10k
"0.7747, 0.5224",,sc5p_v2_hs_PBMC_10k
"0.8277, 0.5134",,sc5p_v2_hs_PBMC_10k
"0.2579, 0.5547",,sc5p_v2_hs_PBMC_10k
"0.8662, 0.5237",,sc5p_v2_hs_PBMC_10k
"0.07247, 0.5714",,sc5p_v2_hs_PBMC_10k
"0.5756, 0.5406",,sc5p_v2_hs_PBMC_10k
"0.8927, 0.5334",,sc5p_v2_hs_PBMC_10k
"1.268, 0.5053",,sc5p_v2_hs_PBMC_10k
"0.6176, 0.5437",,sc5p_v2_hs_PBMC_10k
"-0.2109, 0.5855",,sc5p_v2_hs_PBMC_10k
"0.2958, 0.5720",,sc5p_v2_hs_PBMC_10k
"0.4992, 0.5538",,sc5p_v2_hs_PBMC_10k
"0.5337, 0.5444",,sc5p_v2_hs_PBMC_10k
"1.313, 0.5031",,sc5p_v2_hs_PBMC_10k
"0.7016, 0.5500",,sc5p_v2_hs_PBMC_10k
"0.9202, 0.5416",,sc5p_v2_hs_PBMC_10k
"0.04303, 0.5812",,sc5p_v2_hs_PBMC_10k
"0.1396, 0.5728",,sc5p_v2_hs_PBMC_10k
"0.4059, 0.5684",,sc5p_v2_hs_PBMC_10k
"0.4492, 0.5561",,sc5p_v2_hs_PBMC_10k
"1.056, 0.5353",,sc5p_v2_hs_PBMC_10k
"1.142, 0.5265",,sc5p_v2_hs_PBMC_10k
"-0.08604, 0.5965",,sc5p_v2_hs_PBMC_10k
"-0.01281, 0.5936",,sc5p_v2_hs_PBMC_10k
"0.7627, 0.5501",,sc5p_v2_hs_PBMC_10k
"0.2323, 0.5811",,sc5p_v2_hs_PBMC_10k
"0.6507, 0.5728",,sc5p_v2_hs_PBMC_10k
"0.8394, 0.5573",,sc5p_v2_hs_PBMC_10k
"-0.2352, 0.6153",,sc5p_v2_hs_PBMC_10k
"0.7904, 0.5684",,sc5p_v2_hs_PBMC_10k
"0.5657, 0.5684",,sc5p_v2_hs_PBMC_10k
"0.1881, 0.5915",,sc5p_v2_hs_PBMC_10k
"0.3204, 0.6028",,sc5p_v2_hs_PBMC_10k
"0.6114, 0.5779",,sc5p_v2_hs_PBMC_10k
"0.9792, 0.5586",,sc5p_v2_hs_PBMC_10k
"0.8863, 0.5710",,sc5p_v2_hs_PBMC_10k
"1.014, 0.5659",,sc5p_v2_hs_PBMC_10k
"0.4089, 0.6075",,sc5p_v2_hs_PBMC_10k
"1.117, 0.5654",,sc5p_v2_hs_PBMC_10k
"0.08301, 0.6224",,sc5p_v2_hs_PBMC_10k
"0.1522, 0.6170",,sc5p_v2_hs_PBMC_10k
"0.3597, 0.6060",,sc5p_v2_hs_PBMC_10k
"-0.09109, 0.6203",,sc5p_v2_hs_PBMC_10k
"0.1206, 0.6233",,sc5p_v2_hs_PBMC_10k
"0.2475, 0.6157",,sc5p_v2_hs_PBMC_10k
"0.4514, 0.6087",,sc5p_v2_hs_PBMC_10k
"0.9313, 0.5760",,sc5p_v2_hs_PBMC_10k
"1.129, 0.5813",,sc5p_v2_hs_PBMC_10k
"0.7758, 0.5984",,sc5p_v2_hs_PBMC_10k
"0.7314, 0.6017",,sc5p_v2_hs_PBMC_10k
"-0.2377, 0.6481",,sc5p_v2_hs_PBMC_10k
"0.5309, 0.6138",,sc5p_v2_hs_PBMC_10k
"0.8342, 0.6116",,sc5p_v2_hs_PBMC_10k
"0.1803, 0.6459",,sc5p_v2_hs_PBMC_10k
"1.085, 0.6013",,sc5p_v2_hs_PBMC_10k
"0.4891, 0.6336",,sc5p_v2_hs_PBMC_10k
"0.6907, 0.6150",,sc5p_v2_hs_PBMC_10k
"0.8857, 0.6054",,sc5p_v2_hs_PBMC_10k
"-0.04748, 0.6607",,sc5p_v2_hs_PBMC_10k
"0.04415, 0.6581",,sc5p_v2_hs_PBMC_10k
"0.1103, 0.6460",,sc5p_v2_hs_PBMC_10k
"0.3597, 0.6388",,sc5p_v2_hs_PBMC_10k
"0.4395, 0.6446",,sc5p_v2_hs_PBMC_10k
"0.9153, 0.6099",,sc5p_v2_hs_PBMC_10k
"0.9909, 0.6102",,sc5p_v2_hs_PBMC_10k
"1.123, 0.6127",,sc5p_v2_hs_PBMC_10k
"-0.2193, 0.6778",,sc5p_v2_hs_PBMC_10k
"0.1246, 0.6488",,sc5p_v2_hs_PBMC_10k
"0.7818, 0.6348",,sc5p_v2_hs_PBMC_10k
"0.9509, 0.6142",,sc5p_v2_hs_PBMC_10k
"1.039, 0.6099",,sc5p_v2_hs_PBMC_10k
"0.5753, 0.6417",,sc5p_v2_hs_PBMC_10k
"0.6299, 0.6409",,sc5p_v2_hs_PBMC_10k
"0.7271, 0.6237",,sc5p_v2_hs_PBMC_10k
"0.2924, 0.6526",,sc5p_v2_hs_PBMC_10k
"-0.2465, 0.6791",,sc5p_v2_hs_PBMC_10k
"-0.001909, 0.6811",,sc5p_v2_hs_PBMC_10k
"0.8330, 0.6462",,sc5p_v2_hs_PBMC_10k
"0.1571, 0.6799",,sc5p_v2_hs_PBMC_10k
"0.2547, 0.6650",,sc5p_v2_hs_PBMC_10k
"0.4840, 0.6727",,sc5p_v2_hs_PBMC_10k
"0.6710, 0.6572",,sc5p_v2_hs_PBMC_10k
"-0.07219, 0.6988",,sc5p_v2_hs_PBMC_10k
"0.04771, 0.6911",,sc5p_v2_hs_PBMC_10k
"0.3744, 0.6742",,sc5p_v2_hs_PBMC_10k
"0.9953, 0.6447",,sc5p_v2_hs_PBMC_10k
"0.8676, 0.6574",,sc5p_v2_hs_PBMC_10k
"0.7689, 0.6608",,sc5p_v2_hs_PBMC_10k
"0.5609, 0.6813",,sc5p_v2_hs_PBMC_10k
"0.6372, 0.6766",,sc5p_v2_hs_PBMC_10k
"1.022, 0.6453",,sc5p_v2_hs_PBMC_10k
"0.08033, 0.7049",,sc5p_v2_hs_PBMC_10k
"1.122, 0.6479",,sc5p_v2_hs_PBMC_10k
"1.075, 0.6573",,sc5p_v2_hs_PBMC_10k
"0.8326, 0.6652",,sc5p_v2_hs_PBMC_10k
"0.1483, 0.7114",,sc5p_v2_hs_PBMC_10k
"0.4871, 0.6999",,sc5p_v2_hs_PBMC_10k
"0.6829, 0.6939",,sc5p_v2_hs_PBMC_10k
"-0.07130, 0.7296",,sc5p_v2_hs_PBMC_10k
"0.2582, 0.7119",,sc5p_v2_hs_PBMC_10k
"0.3497, 0.7100",,sc5p_v2_hs_PBMC_10k
"0.5211, 0.7050",,sc5p_v2_hs_PBMC_10k
"0.7471, 0.6895",,sc5p_v2_hs_PBMC_10k
"0.9166, 0.6821",,sc5p_v2_hs_PBMC_10k
"-0.01933, 0.7221",,sc5p_v2_hs_PBMC_10k
"0.03988, 0.7343",,sc5p_v2_hs_PBMC_10k
"0.6343, 0.7113",,sc5p_v2_hs_PBMC_10k
"0.8553, 0.6962",,sc5p_v2_hs_PBMC_10k
"0.7626, 0.7108",,sc5p_v2_hs_PBMC_10k
"0.06019, 0.7521",,sc5p_v2_hs_PBMC_10k
"0.5776, 0.7108",,sc5p_v2_hs_PBMC_10k
"1.058, 0.6954",,sc5p_v2_hs_PBMC_10k
"0.2344, 0.7404",,sc5p_v2_hs_PBMC_10k
"0.3973, 0.7287",,sc5p_v2_hs_PBMC_10k
"1.092, 0.7017",,sc5p_v2_hs_PBMC_10k
"0.4745, 0.7351",,sc5p_v2_hs_PBMC_10k
"0.6735, 0.7276",,sc5p_v2_hs_PBMC_10k
"-0.05770, 0.7626",,sc5p_v2_hs_PBMC_10k
"0.3028, 0.7364",,sc5p_v2_hs_PBMC_10k
"0.3588, 0.7401",,sc5p_v2_hs_PBMC_10k
"0.5163, 0.7419",,sc5p_v2_hs_PBMC_10k
"0.1971, 0.7511",,sc5p_v2_hs_PBMC_10k
"0.9398, 0.7177",,sc5p_v2_hs_PBMC_10k
"0.01334, 0.7692",,sc5p_v2_hs_PBMC_10k
"0.1011, 0.7618",,sc5p_v2_hs_PBMC_10k
"0.6018, 0.7428",,sc5p_v2_hs_PBMC_10k
"0.8326, 0.7357",,sc5p_v2_hs_PBMC_10k
"0.9816, 0.7219",,sc5p_v2_hs_PBMC_10k
"0.7431, 0.7377",,sc5p_v2_hs_PBMC_10k
"-0.02616, 0.7814",,sc5p_v2_hs_PBMC_10k
"0.8812, 0.7369",,sc5p_v2_hs_PBMC_10k
"1.056, 0.7313",,sc5p_v2_hs_PBMC_10k
"0.3751, 0.7747",,sc5p_v2_hs_PBMC_10k
"0.6622, 0.7606",,sc5p_v2_hs_PBMC_10k
"0.8009, 0.7535",,sc5p_v2_hs_PBMC_10k
"-0.06394, 0.7830",,sc5p_v2_hs_PBMC_10k
"0.04031, 0.7923",,sc5p_v2_hs_PBMC_10k
"0.08029, 0.7925",,sc5p_v2_hs_PBMC_10k
"0.5020, 0.7662",,sc5p_v2_hs_PBMC_10k
"0.7060, 0.7488",,sc5p_v2_hs_PBMC_10k
"0.1928, 0.7749",,sc5p_v2_hs_PBMC_10k
"0.9214, 0.7457",,sc5p_v2_hs_PBMC_10k
"0.4102, 0.7803",,sc5p_v2_hs_PBMC_10k
"0.5363, 0.7750",,sc5p_v2_hs_PBMC_10k
"0.4555, 0.7824",,sc5p_v2_hs_PBMC_10k
"0.5713, 0.7783",,sc5p_v2_hs_PBMC_10k
"0.6138, 0.7762",,sc5p_v2_hs_PBMC_10k
"0.9652, 0.7505",,sc5p_v2_hs_PBMC_10k
"0.8573, 0.7678",,sc5p_v2_hs_PBMC_10k
"-0.02762, 0.8038",,sc5p_v2_hs_PBMC_10k
"1.030, 0.7613",,sc5p_v2_hs_PBMC_10k
"1.077, 0.7487",,sc5p_v2_hs_PBMC_10k
"0.3100, 0.8083",,sc5p_v2_hs_PBMC_10k
"0.3580, 0.8077",,sc5p_v2_hs_PBMC_10k
"0.8065, 0.7865",,sc5p_v2_hs_PBMC_10k
"0.05220, 0.8233",,sc5p_v2_hs_PBMC_10k
"0.08850, 0.8295",,sc5p_v2_hs_PBMC_10k
"0.2105, 0.8102",,sc5p_v2_hs_PBMC_10k
"0.2491, 0.8083",,sc5p_v2_hs_PBMC_10k
"0.6773, 0.7943",,sc5p_v2_hs_PBMC_10k
"0.9255, 0.7795",,sc5p_v2_hs_PBMC_10k
"0.4130, 0.8051",,sc5p_v2_hs_PBMC_10k
"0.7489, 0.7985",,sc5p_v2_hs_PBMC_10k
"0.4551, 0.8125",,sc5p_v2_hs_PBMC_10k
"0.5473, 0.8142",,sc5p_v2_hs_PBMC_10k
"0.5812, 0.7965",,sc5p_v2_hs_PBMC_10k
"0.6254, 0.8082",,sc5p_v2_hs_PBMC_10k
"0.8698, 0.7993",,sc5p_v2_hs_PBMC_10k
"1.028, 0.7988",,sc5p_v2_hs_PBMC_10k
"-0.01093, 0.8492",,sc5p_v2_hs_PBMC_10k
"0.1284, 0.8416",,sc5p_v2_hs_PBMC_10k
"0.9450, 0.8075",,sc5p_v2_hs_PBMC_10k
"1.046, 0.7980",,sc5p_v2_hs_PBMC_10k
"0.3040, 0.8428",,sc5p_v2_hs_PBMC_10k
"0.8109, 0.8108",,sc5p_v2_hs_PBMC_10k
"0.9814, 0.8103",,sc5p_v2_hs_PBMC_10k
"0.3531, 0.8450",,sc5p_v2_hs_PBMC_10k
"0.6753, 0.8301",,sc5p_v2_hs_PBMC_10k
"0.7348, 0.8308",,sc5p_v2_hs_PBMC_10k
"0.7744, 0.8276",,sc5p_v2_hs_PBMC_10k
"0.06142, 0.8627",,sc5p_v2_hs_PBMC_10k
"0.4595, 0.8534",,sc5p_v2_hs_PBMC_10k
"0.6204, 0.8422",,sc5p_v2_hs_PBMC_10k
"0.1481, 0.8708",,sc5p_v2_hs_PBMC_10k
"0.8947, 0.8303",,sc5p_v2_hs_PBMC_10k
"0.2204, 0.8518",,sc5p_v2_hs_PBMC_10k
"0.6970, 0.8515",,sc5p_v2_hs_PBMC_10k
"0.3888, 0.8681",,sc5p_v2_hs_PBMC_10k
"0.9416, 0.8430",,sc5p_v2_hs_PBMC_10k
"1.018, 0.8307",,sc5p_v2_hs_PBMC_10k
"0.009052, 0.8874",,sc5p_v2_hs_PBMC_10k
"0.3163, 0.8724",,sc5p_v2_hs_PBMC_10k
"0.08259, 0.8797",,sc5p_v2_hs_PBMC_10k
"0.9873, 0.8465",,sc5p_v2_hs_PBMC_10k
"0.3409, 0.8787",,sc5p_v2_hs_PBMC_10k
"0.8433, 0.8520",,sc5p_v2_hs_PBMC_10k
"0.4589, 0.8747",,sc5p_v2_hs_PBMC_10k
"0.7637, 0.8661",,sc5p_v2_hs_PBMC_10k
"0.1196, 0.9011",,sc5p_v2_hs_PBMC_10k
"0.5088, 0.8835",,sc5p_v2_hs_PBMC_10k
"0.5344, 0.8846",,sc5p_v2_hs_PBMC_10k
"0.7188, 0.8695",,sc5p_v2_hs_PBMC_10k
"0.3858, 0.8919",,sc5p_v2_hs_PBMC_10k
"0.9244, 0.8752",,sc5p_v2_hs_PBMC_10k
"-0.001704, 0.9124",,sc5p_v2_hs_PBMC_10k
"0.02827, 0.9110",,sc5p_v2_hs_PBMC_10k
"0.9996, 0.8632",,sc5p_v2_hs_PBMC_10k
"0.8395, 0.8826",,sc5p_v2_hs_PBMC_10k
"0.5947, 0.9036",,sc5p_v2_hs_PBMC_10k
"0.3267, 0.9174",,sc5p_v2_hs_PBMC_10k
"0.6459, 0.9032",,sc5p_v2_hs_PBMC_10k
"0.4495, 0.9068",,sc5p_v2_hs_PBMC_10k
"0.7734, 0.9025",,sc5p_v2_hs_PBMC_10k
"0.1199, 0.9353",,sc5p_v2_hs_PBMC_10k
"0.4950, 0.9136",,sc5p_v2_hs_PBMC_10k
"0.8060, 0.8963",,sc5p_v2_hs_PBMC_10k
"0.2624, 0.9220",,sc5p_v2_hs_PBMC_10k
"0.9067, 0.8947",,sc5p_v2_hs_PBMC_10k
"0.7111, 0.9060",,sc5p_v2_hs_PBMC_10k
"0.9602, 0.8967",,sc5p_v2_hs_PBMC_10k
"0.5646, 0.9264",,sc5p_v2_hs_PBMC_10k
"0.3594, 0.9357",,sc5p_v2_hs_PBMC_10k
"0.5137, 0.9361",,sc5p_v2_hs_PBMC_10k
"0.8494, 0.9199",,sc5p_v2_hs_PBMC_10k
"0.5959, 0.9383",,sc5p_v2_hs_PBMC_10k
"0.6580, 0.9332",,sc5p_v2_hs_PBMC_10k
"0.08863, 0.9658",,sc5p_v2_hs_PBMC_10k
"0.2104, 0.9635",,sc5p_v2_hs_PBMC_10k
"0.7591, 0.9355",,sc5p_v2_hs_PBMC_10k
"0.3981, 0.9552",,sc5p_v2_hs_PBMC_10k
"0.8162, 0.9234",,sc5p_v2_hs_PBMC_10k
"0.1699, 0.9738",,sc5p_v2_hs_PBMC_10k
"0.03973, 0.9766",,sc5p_v2_hs_PBMC_10k
"0.4643, 0.9645",,sc5p_v2_hs_PBMC_10k
"0.9133, 0.9430",,sc5p_v2_hs_PBMC_10k
"0.2751, 0.9791",,sc5p_v2_hs_PBMC_10k
"0.3622, 0.9735",,sc5p_v2_hs_PBMC_10k
"0.5146, 0.9658",,sc5p_v2_hs_PBMC_10k
"0.8569, 0.9515",,sc5p_v2_hs_PBMC_10k
"0.5864, 0.9573",,sc5p_v2_hs_PBMC_10k
"0.07319, 1.002",,sc5p_v2_hs_PBMC_10k
"0.2071, 0.9990",,sc5p_v2_hs_PBMC_10k
"0.2367, 0.9925",,sc5p_v2_hs_PBMC_10k
"0.6892, 0.9692",,sc5p_v2_hs_PBMC_10k
"0.7470, 0.9668",,sc5p_v2_hs_PBMC_10k
"0.1323, 0.9992",,sc5p_v2_hs_PBMC_10k
"0.3985, 0.9900",,sc5p_v2_hs_PBMC_10k
"0.4284, 0.9849",,sc5p_v2_hs_PBMC_10k
"0.5381, 0.9825",,sc5p_v2_hs_PBMC_10k
"0.8273, 0.9802",,sc5p_v2_hs_PBMC_10k
"0.4502, 1.000",,sc5p_v2_hs_PBMC_10k
"0.8903, 0.9771",,sc5p_v2_hs_PBMC_10k
"0.2793, 1.015",,sc5p_v2_hs_PBMC_10k
"0.4965, 0.9978",,sc5p_v2_hs_PBMC_10k
"0.6302, 0.9852",,sc5p_v2_hs_PBMC_10k
"0.8602, 0.9860",,sc5p_v2_hs_PBMC_10k
"0.3501, 1.011",,sc5p_v2_hs_PBMC_10k
"0.1911, 1.026",,sc5p_v2_hs_PBMC_10k
"0.2448, 1.028",,sc5p_v2_hs_PBMC_10k
"0.6973, 1.004",,sc5p_v2_hs_PBMC_10k
"0.7390, 0.9859",,sc5p_v2_hs_PBMC_10k
"0.7894, 0.9975",,sc5p_v2_hs_PBMC_10k
"0.4086, 1.021",,sc5p_v2_hs_PBMC_10k
"0.5451, 1.013",,sc5p_v2_hs_PBMC_10k
"0.5860, 1.002",,sc5p_v2_hs_PBMC_10k
"0.1013, 1.032",,sc5p_v2_hs_PBMC_10k
"0.8248, 1.013",,sc5p_v2_hs_PBMC_10k
"0.4561, 1.032",,sc5p_v2_hs_PBMC_10k
"0.8573, 1.007",,sc5p_v2_hs_PBMC_10k
"0.6550, 1.032",,sc5p_v2_hs_PBMC_10k
"0.2147, 1.060",,sc5p_v2_hs_PBMC_10k
"0.7139, 1.042",,sc5p_v2_hs_PBMC_10k
"0.5291, 1.050",,sc5p_v2_hs_PBMC_10k
"0.5672, 1.038",,sc5p_v2_hs_PBMC_10k
"0.7464, 1.041",,sc5p_v2_hs_PBMC_10k
"0.1644, 1.062",,sc5p_v2_hs_PBMC_10k
"0.7748, 1.041",,sc5p_v2_hs_PBMC_10k
"0.3300, 1.072",,sc5p_v2_hs_PBMC_10k
"0.3594, 1.069",,sc5p_v2_hs_PBMC_10k
"0.4681, 1.069",,sc5p_v2_hs_PBMC_10k
"0.6766, 1.063",,sc5p_v2_hs_PBMC_10k
"0.6300, 1.071",,sc5p_v2_hs_PBMC_10k
"0.2105, 1.096",,sc5p_v2_hs_PBMC_10k
"0.4104, 1.086",,sc5p_v2_hs_PBMC_10k
"0.5357, 1.083",,sc5p_v2_hs_PBMC_10k
"0.7234, 1.072",,sc5p_v2_hs_PBMC_10k
"0.2693, 1.099",,sc5p_v2_hs_PBMC_10k
"0.5658, 1.089",,sc5p_v2_hs_PBMC_10k
"0.3123, 1.106",,sc5p_v2_hs_PBMC_10k
"0.3729, 1.106",,sc5p_v2_hs_PBMC_10k
"0.4809, 1.102",,sc5p_v2_hs_PBMC_10k
"0.6229, 1.103",,sc5p_v2_hs_PBMC_10k
"0.6682, 1.103",,sc5p_v2_hs_PBMC_10k
"0.4360, 1.115",,sc5p_v2_hs_PBMC_10k
"0.7260, 1.093",,sc5p_v2_hs_PBMC_10k
"0.2499, 1.121",,sc5p_v2_hs_PBMC_10k
"0.3086, 1.135",,sc5p_v2_hs_PBMC_10k
"0.4773, 1.134",,sc5p_v2_hs_PBMC_10k
"0.3665, 1.146",,sc5p_v2_hs_PBMC_10k
"0.6006, 1.134",,sc5p_v2_hs_PBMC_10k
"0.6661, 1.120",,sc5p_v2_hs_PBMC_10k
"0.5728, 1.136",,sc5p_v2_hs_PBMC_10k
"0.5078, 1.148",,sc5p_v2_hs_PBMC_10k
"0.5326, -0.1699",,vdj_v1_hs_pbmc
"0.5985, -0.1698",,vdj_v1_hs_pbmc
"0.6669, -0.1817",,vdj_v1_hs_pbmc
"0.7366, -0.1687",,vdj_v1_hs_pbmc
"0.4473, -0.1534",,vdj_v1_hs_pbmc
"0.7019, -0.1632",,vdj_v1_hs_pbmc
"0.7680, -0.1505",,vdj_v1_hs_pbmc
"0.5097, -0.1348",,vdj_v1_hs_pbmc
"0.6487, -0.1378",,vdj_v1_hs_pbmc
"0.4041, -0.1187",,vdj_v1_hs_pbmc
"0.5762, -0.1290",,vdj_v1_hs_pbmc
"0.6128, -0.1258",,vdj_v1_hs_pbmc
"0.8223, -0.1395",,vdj_v1_hs_pbmc
"0.4450, -0.1271",,vdj_v1_hs_pbmc
"0.6930, -0.1220",,vdj_v1_hs_pbmc
"0.3628, -0.1038",,vdj_v1_hs_pbmc
"0.7623, -0.1171",,vdj_v1_hs_pbmc
"0.4896, -0.09984",,vdj_v1_hs_pbmc
"0.8008, -0.1134",,vdj_v1_hs_pbmc
"0.3358, -0.08471",,vdj_v1_hs_pbmc
"0.5245, -0.09218",,vdj_v1_hs_pbmc
"0.6016, -0.09166",,vdj_v1_hs_pbmc
"0.8523, -0.1134",,vdj_v1_hs_pbmc
"0.2934, -0.07354",,vdj_v1_hs_pbmc
"0.6890, -0.09967",,vdj_v1_hs_pbmc
"0.4046, -0.08013",,vdj_v1_hs_pbmc
"0.6330, -0.08608",,vdj_v1_hs_pbmc
"0.8695, -0.09179",,vdj_v1_hs_pbmc
"0.9261, -0.09026",,vdj_v1_hs_pbmc
"0.7687, -0.09336",,vdj_v1_hs_pbmc
"0.5318, -0.06033",,vdj_v1_hs_pbmc
"0.8316, -0.07056",,vdj_v1_hs_pbmc
"0.6565, -0.06308",,vdj_v1_hs_pbmc
"0.3953, -0.04790",,vdj_v1_hs_pbmc
"0.3550, -0.03661",,vdj_v1_hs_pbmc
"0.5844, -0.06171",,vdj_v1_hs_pbmc
"0.3102, -0.03903",,vdj_v1_hs_pbmc
"0.9219, -0.05837",,vdj_v1_hs_pbmc
"0.2197, -0.02550",,vdj_v1_hs_pbmc
"0.4452, -0.03078",,vdj_v1_hs_pbmc
"0.5059, -0.03979",,vdj_v1_hs_pbmc
"0.6889, -0.03390",,vdj_v1_hs_pbmc
"0.8421, -0.04315",,vdj_v1_hs_pbmc
"0.9934, -0.04505",,vdj_v1_hs_pbmc
"0.2599, -0.009841",,vdj_v1_hs_pbmc
"0.3730, -0.01017",,vdj_v1_hs_pbmc
"0.3102, -0.01060",,vdj_v1_hs_pbmc
"0.6190, -0.01487",,vdj_v1_hs_pbmc
"0.5853, -0.006437",,vdj_v1_hs_pbmc
"0.4645, 0.001217",,vdj_v1_hs_pbmc
"0.8093, -0.01858",,vdj_v1_hs_pbmc
"0.1534, 0.02007",,vdj_v1_hs_pbmc
"0.4104, 0.01258",,vdj_v1_hs_pbmc
"0.5234, 0.004887",,vdj_v1_hs_pbmc
"0.6904, 0.001674",,vdj_v1_hs_pbmc
"0.8630, -0.01069",,vdj_v1_hs_pbmc
"0.7549, -0.008380",,vdj_v1_hs_pbmc
"0.9334, -0.008126",,vdj_v1_hs_pbmc
"1.014, -0.008711",,vdj_v1_hs_pbmc
"0.2532, 0.02901",,vdj_v1_hs_pbmc
"0.3333, 0.02808",,vdj_v1_hs_pbmc
"0.9627, -0.001739",,vdj_v1_hs_pbmc
"0.6229, 0.02219",,vdj_v1_hs_pbmc
"0.3870, 0.03949",,vdj_v1_hs_pbmc
"0.5790, 0.02987",,vdj_v1_hs_pbmc
"0.7386, 0.02253",,vdj_v1_hs_pbmc
"0.1394, 0.05869",,vdj_v1_hs_pbmc
"0.1952, 0.04474",,vdj_v1_hs_pbmc
"0.5061, 0.03885",,vdj_v1_hs_pbmc
"0.8868, 0.02642",,vdj_v1_hs_pbmc
"0.9915, 0.02471",,vdj_v1_hs_pbmc
"0.4883, 0.04327",,vdj_v1_hs_pbmc
"1.041, 0.01215",,vdj_v1_hs_pbmc
"0.2587, 0.06820",,vdj_v1_hs_pbmc
"0.3161, 0.06024",,vdj_v1_hs_pbmc
"0.9476, 0.03182",,vdj_v1_hs_pbmc
"0.7628, 0.03819",,vdj_v1_hs_pbmc
"0.4083, 0.06425",,vdj_v1_hs_pbmc
"0.5785, 0.05599",,vdj_v1_hs_pbmc
"0.8162, 0.04821",,vdj_v1_hs_pbmc
"0.1686, 0.08234",,vdj_v1_hs_pbmc
"0.7345, 0.05434",,vdj_v1_hs_pbmc
"0.2077, 0.07423",,vdj_v1_hs_pbmc
"0.3573, 0.08128",,vdj_v1_hs_pbmc
"0.6529, 0.06663",,vdj_v1_hs_pbmc
"0.5291, 0.06767",,vdj_v1_hs_pbmc
"0.8796, 0.04570",,vdj_v1_hs_pbmc
"0.2403, 0.09821",,vdj_v1_hs_pbmc
"0.2791, 0.08125",,vdj_v1_hs_pbmc
"0.4933, 0.08698",,vdj_v1_hs_pbmc
"1.072, 0.05128",,vdj_v1_hs_pbmc
"0.1054, 0.1120",,vdj_v1_hs_pbmc
"0.7685, 0.07740",,vdj_v1_hs_pbmc
"0.9721, 0.06282",,vdj_v1_hs_pbmc
"1.019, 0.05538",,vdj_v1_hs_pbmc
"0.4008, 0.09634",,vdj_v1_hs_pbmc
"0.8130, 0.07908",,vdj_v1_hs_pbmc
"0.6733, 0.08853",,vdj_v1_hs_pbmc
"0.6365, 0.09679",,vdj_v1_hs_pbmc
"0.2040, 0.1241",,vdj_v1_hs_pbmc
"0.3071, 0.1177",,vdj_v1_hs_pbmc
"0.4566, 0.1117",,vdj_v1_hs_pbmc
"0.5703, 0.1085",,vdj_v1_hs_pbmc
"0.9098, 0.08916",,vdj_v1_hs_pbmc
"0.07525, 0.1394",,vdj_v1_hs_pbmc
"0.5247, 0.1173",,vdj_v1_hs_pbmc
"0.3959, 0.1222",,vdj_v1_hs_pbmc
"0.4825, 0.1249",,vdj_v1_hs_pbmc
"0.1130, 0.1439",,vdj_v1_hs_pbmc
"0.7639, 0.1105",,vdj_v1_hs_pbmc
"0.9790, 0.08898",,vdj_v1_hs_pbmc
"0.1524, 0.1419",,vdj_v1_hs_pbmc
"0.2571, 0.1425",,vdj_v1_hs_pbmc
"0.8341, 0.1182",,vdj_v1_hs_pbmc
"0.3652, 0.1448",,vdj_v1_hs_pbmc
"0.5732, 0.1400",,vdj_v1_hs_pbmc
"0.6437, 0.1280",,vdj_v1_hs_pbmc
"0.7086, 0.1320",,vdj_v1_hs_pbmc
"0.9074, 0.1206",,vdj_v1_hs_pbmc
"1.054, 0.1193",,vdj_v1_hs_pbmc
"0.1816, 0.1639",,vdj_v1_hs_pbmc
"0.05236, 0.1810",,vdj_v1_hs_pbmc
"0.3031, 0.1701",,vdj_v1_hs_pbmc
"0.5428, 0.1486",,vdj_v1_hs_pbmc
"0.7818, 0.1491",,vdj_v1_hs_pbmc
"1.103, 0.1280",,vdj_v1_hs_pbmc
"0.1237, 0.1816",,vdj_v1_hs_pbmc
"0.4497, 0.1597",,vdj_v1_hs_pbmc
"0.08028, 0.1832",,vdj_v1_hs_pbmc
"0.2305, 0.1788",,vdj_v1_hs_pbmc
"0.9649, 0.1411",,vdj_v1_hs_pbmc
"0.8564, 0.1372",,vdj_v1_hs_pbmc
"0.8078, 0.1492",,vdj_v1_hs_pbmc
"0.2662, 0.1847",,vdj_v1_hs_pbmc
"0.6716, 0.1634",,vdj_v1_hs_pbmc
"0.7209, 0.1646",,vdj_v1_hs_pbmc
"0.5938, 0.1702",,vdj_v1_hs_pbmc
"0.1866, 0.1998",,vdj_v1_hs_pbmc
"0.3822, 0.1897",,vdj_v1_hs_pbmc
"0.4739, 0.1806",,vdj_v1_hs_pbmc
"1.032, 0.1541",,vdj_v1_hs_pbmc
"0.5964, 0.1851",,vdj_v1_hs_pbmc
"0.3084, 0.2027",,vdj_v1_hs_pbmc
"1.119, 0.1453",,vdj_v1_hs_pbmc
